,rb?,te?,age,max_pts,avg_pts,last_pts,3_yr_trail_avg_fppg,injury_risk,last_yr_games_played,hit_rate,Draft Pick,Breakout Age,cdr,id,year
262,1,0,33.9,297.0,173.04285714285714,,5.96,0.8515625,,0.2857142857142857,2.21,19.2,47.1,LeSean McCoy,2022
263,1,0,27.0,1.4,1.4,,,0.125,,0.0,,20.3,25.8,LeShun Daniels,2022
264,1,0,27.4,259.5,199.57988000000003,255.5,15.2346,0.8125,14.0,0.6,1.04,19.6,38.8,Leonard Fournette,2022
265,1,0,25.5,2.6,2.6,,0.52,0.3125,,0.0,,20.8,33.7,Levante Bellamy,2022
266,1,0,30.4,70.4,31.0,,,0.3125,,0.0,4.38,21.7,31.3,Lorenzo Taliaferro,2022
267,1,0,30.7,15.0,10.05,,,0.15625,,0.0,,22.0,8.6,Mack Brown,2022
268,1,0,29.4,109.1008,40.67155714285714,22.5001,4.844366666666667,0.6328125,7.0,0.0,,18.7,20.6,Malcolm Brown,2022
269,1,0,29.8,7.5,6.45,,,0.34375,,0.0,6.19,,6.3,Malcolm Johnson,2022
270,1,0,36.9,78.0,55.63333333333333,,,0.7083333333333334,,0.0,,22.2,16.5,Marcel Reece,2022
271,1,0,30.7,38.5,10.975,,,0.421875,,0.0,7.13,22.9,17.0,Marcus Murphy,2022
272,1,0,30.1,19.799999999999997,19.799999999999997,,,0.375,,0.0,6.25,20.4,34.1,Marion Grice,2022
273,1,0,32.4,278.4,181.6999375,108.5994,9.488733333333334,0.8611111111111112,14.0,0.5,1.28,18.7,32.8,Mark Ingram,2022
274,1,0,25.2,42.0,27.3,,6.0,0.4375,,0.0,4.12,18.4,27.5,Mark Walton,2022
275,1,0,26.2,179.20000000000002,95.66000000000001,12.899999999999999,7.849999999999999,0.6354166666666666,6.0,0.0,4.37,18.5,29.8,Marlon Mack,2022
276,1,0,27.9,0.0,0.0,,,0.0625,,0.0,7.22,,1.2,Marquez Williams,2022
277,1,0,36.1,302.4,127.0,,9.4,0.4791666666666667,,0.2,1.12,18.4,31.9,Marshawn Lynch,2022
278,1,0,34.9,190.5,122.26666666666667,,,0.9583333333333334,,0.0,,21.1,32.2,Matt Asiata,2022
279,1,0,27.3,162.4,90.85992000000002,42.6996,5.6148,0.78125,9.0,0.0,,19.5,21.8,Matt Breida,2022
280,1,0,36.5,342.4,214.74999999999997,,,0.859375,,0.5,2.13,18.7,57.3,Matt Forte,2022
281,1,0,29.2,114.4,63.80000000000001,,,0.4583333333333333,,0.0,3.31,20.5,20.8,Matt Jones,2022
282,1,0,27.7,7.699999999999999,3.8499999999999996,,,0.375,,0.0,7.34,20.0,29.0,Matthew Dayes,2022
283,1,0,37.2,27.5,27.5,,,0.6875,,0.0,2.28,18.5,28.9,Maurice Jones-Drew,2022
284,1,0,24.6,1.0997,1.0997,1.0997,0.1571,0.4375,7.0,0.0,,20.9,20.4,Mekhi Sargent,2022
285,1,0,29.1,288.0,213.24292857142856,195.2,13.508899999999999,0.859375,16.0,0.42857142857142855,1.15,20.4,47.1,Melvin Gordon,2022
286,1,0,23.1,154.40040000000002,154.40040000000002,154.40040000000002,11.0286,0.875,14.0,0.0,4.02,18.3,21.9,Michael Carter,2022
287,1,0,33.5,6.4,6.4,,,0.25,,0.0,7.47,23.8,26.4,Michael Cox,2022
288,1,0,23.5,0.0,0.0,,0.0,0.0625,,0.0,,19.8,31.0,Michael Warren,2022
289,1,0,26.8,50.0,19.7998,7.7,3.964566666666667,0.5,8.0,0.0,,19.1,19.8,Mike Boone,2022
290,1,0,30.3,16.0,5.0,,0.7,0.23214285714285715,,0.0,5.32,,3.3,Mike Burton,2022
291,1,0,29.3,206.5005,82.37147142857143,138.1998,8.0987,0.5859375,17.0,0.14285714285714285,4.27,20.5,23.6,Mike Davis,2022
292,1,0,29.3,206.5005,82.37147142857143,138.1998,8.0987,0.5859375,17.0,0.14285714285714285,,18.3,39.0,Mike Davis,2022
293,1,0,31.6,126.0,62.574999999999996,,,0.515625,,0.0,5.31,21.8,30.8,Mike Gillislee,2022
294,1,0,31.1,8.100000000000001,6.050000000000001,,,0.25,,0.0,6.21,21.4,19.8,Mike James,2022
295,1,0,36.5,83.2,49.225,,,0.796875,,0.0,,21.8,21.9,Mike Tolbert,2022
296,1,0,25.1,216.0,167.86679999999998,117.2004,12.488900000000001,0.875,12.0,0.3333333333333333,2.21,21.4,21.1,Miles Sanders,2022
297,1,0,31.5,36.5,36.5,,,0.3125,,0.0,2.26,19.8,39.4,Montee Ball,2022
298,1,0,25.3,173.60060000000001,123.10020000000002,173.60060000000001,10.377266666666667,0.640625,17.0,0.0,7.2,18.6,33.5,Myles Gaskin,2022
299,1,0,24.2,300.69939999999997,300.69939999999997,300.69939999999997,17.6882,1.0625,17.0,1.0,1.24,21.5,30.9,Najee Harris,2022
300,1,0,0.0,-0.1,-0.1,-0.1,-0.1,0.0625,1.0,0.0,,,25.6,Nate McCrary,2022
301,1,0,25.8,0.3,0.15,0.3,0.0375,0.375,4.0,0.0,,,5.7,Nathan Cottrell,2022
302,1,0,25.9,6.0,6.0,,1.0,0.375,,0.0,7.19,,2.3,Nick Bawden,2022
303,1,0,26.4,254.4,218.15,215.3004,16.195633333333333,0.925,14.0,0.75,2.03,18.7,31.7,Nick Chubb,2022
304,1,0,25.5,193.2,143.24987499999997,112.5995,8.432833333333333,1.0125,17.0,0.0,4.04,20.8,22.6,Nyheim Hines,2022
305,1,0,30.3,135.0,51.675,,,0.5,,0.0,,18.5,32.3,Orleans Darkwa,2022
306,1,0,33.1,36.0,17.45,,1.4,0.5178571428571429,,0.0,,,4.4,Patrick DiMarco,2022
307,1,0,26.8,66.4,31.166666666666668,5.1,3.5083333333333333,0.59375,6.0,0.0,,22.1,30.1,Patrick Laird,2022
308,1,0,24.1,17.2,17.2,17.2,2.15,0.5,8.0,0.0,,19.4,18.4,Patrick Taylor,2022
309,1,0,27.5,77.0,34.5,,1.6,0.421875,,0.0,5.1,19.8,28.4,Paul Perkins,2022
310,1,0,27.9,150.4,81.95,49.900000000000006,5.2091666666666665,0.8571428571428571,10.0,0.0,,21.2,30.9,Peyton Barber,2022
311,1,0,36.4,30.0,30.0,,,0.375,,0.0,7.2,18.6,16.8,Peyton Hillis,2022
312,1,0,27.9,223.5,133.32515,45.400600000000004,7.214299999999999,0.9,14.0,0.25,,21.1,38.4,Phillip Lindsay,2022
313,1,0,37.5,123.19999999999999,73.6,,,0.46875,,0.0,,18.7,25.5,Pierre Thomas,2022
314,1,0,25.7,30.599999999999998,16.866699999999998,19.7001,2.671433333333333,0.34375,7.0,0.0,5.14,19.0,26.3,Qadree Ollison,2022
315,1,0,30.1,166.5,43.77142857142858,2.0,8.520833333333334,0.453125,1.0,0.0,,,12.3,Raheem Mostert,2022
316,1,0,26.3,121.7,67.724975,121.7,7.234433333333333,0.55,10.0,0.0,1.27,20.6,50.1,Rashaad Penny,2022
317,1,0,37.2,164.8,147.06666666666663,,,0.8333333333333334,,0.0,7.41,21.4,38.8,Rashad Jennings,2022
318,1,0,24.2,0.0,0.0,,0.0,0.25,,0.0,7.31,,12.5,Raymond Calais,2022
319,1,0,26.4,29.7,16.666666666666668,3.6,4.183333333333333,0.375,4.0,0.0,,,11.0,Reggie Bonnafon,2022
320,1,0,37.3,106.69999999999999,45.73333333333333,,,0.5416666666666666,,0.0,1.02,19.5,25.6,Reggie Bush,2022
321,1,0,31.9,130.0,76.70009999999999,104.3008,8.359599999999999,0.6736111111111112,16.0,0.0,6.22,19.2,28.0,Rex Burkhead,2022
322,1,0,24.3,114.80040000000001,114.80040000000001,114.80040000000001,9.5667,0.75,12.0,0.0,4.15,22.5,17.3,Rhamondre Stevenson,2022
323,1,0,24.0,2.4,2.4,,0.16,0.9375,,0.0,,18.2,23.1,Rico Dowdle,2022
324,1,0,29.7,133.0,59.06666666666667,,,0.4791666666666667,,0.0,,19.9,11.4,Rob Kelley,2022
325,1,0,32.9,23.1,23.1,,,0.6875,,0.0,,18.2,10.8,Robert Hughes,2022
326,1,0,32.5,108.0,48.88,,,0.6125,,0.0,4.11,18.8,35.0,Robert Turbin,2022
327,1,0,26.7,7.0,7.0,,,0.3125,,0.0,,21.0,30.6,Roc Thomas,2022
328,1,0,30.4,92.0,32.35,,,0.484375,,0.0,,,7.6,Rod Smith,2022
329,1,0,26.3,36.500099999999996,23.15005,9.8,5.05715,0.28125,2.0,0.0,,20.5,25.6,Rodney Smith,2022
330,1,0,26.3,36.500099999999996,23.15005,9.8,5.05715,0.28125,2.0,0.0,,,14.9,Rodney Smith,2022
331,0,0,32.2,0.5,0.25,,,0.0625,,0.0,,20.5,25.6,Rodney Smith,2022
332,0,0,32.2,0.5,0.25,,,0.0625,,0.0,,,14.9,Rodney Smith,2022
333,1,0,24.8,186.2994,113.07485,79.2,9.552366666666666,0.85,16.0,0.0,2.06,18.1,33.4,Ronald Jones,2022
334,1,0,40.5,16.0,16.0,,,0.5,,0.0,1.02,20.7,24.7,Ronnie Brown,2022
335,1,0,30.7,161.6,97.86666666666667,,,0.6666666666666666,,0.0,3.04,19.0,37.4,Ronnie Hillman,2022
336,1,0,33.5,127.4,76.9,,,0.65625,,0.0,4.08,19.7,25.6,Roy Helu,2022
337,1,0,26.3,142.4,78.725325,34.600500000000004,4.508500000000001,0.9625,15.0,0.0,3.07,18.5,30.4,Royce Freeman,2022
338,1,0,31.4,18.900000000000002,10.260000000000002,,,0.275,,0.0,,,3.4,Ryan Hewitt,2022
339,1,0,34.6,140.4,110.8,,,0.6666666666666666,,0.0,1.12,19.9,38.9,Ryan Mathews,2022
340,1,0,26.4,20.6992,7.766400000000001,1.8,0.6312333333333334,0.453125,9.0,0.0,,20.7,37.4,Ryan Nall,2022
341,1,0,25.6,51.800000000000004,32.2,12.6,5.0,0.625,2.0,0.0,5.02,19.9,31.6,Ryquell Armstead,2022
342,1,0,23.4,69.0,53.800200000000004,38.6004,7.35835,0.5625,12.0,0.0,,20.7,24.2,Salvon Ahmed,2022
343,1,0,26.7,107.9,53.04016,83.2,3.6354333333333337,0.53125,16.0,0.0,4.07,19.0,27.8,Samaje Perine,2022
344,1,0,25.3,384.0,198.1001,148.6004,12.6436,0.7125,13.0,0.5,1.02,18.6,32.2,Saquon Barkley,2022
345,1,0,24.7,4.199999999999999,3.3999999999999995,4.199999999999999,0.8624999999999999,0.34375,3.0,0.0,,20.9,21.8,Scottie Phillips,2022
346,1,0,30.7,4.5,1.5200399999999998,,0.4143,0.3125,,0.0,,21.0,18.3,Senorise Perry,2022
347,1,0,24.5,0.0,0.0,,0.0,0.0625,,0.0,,21.8,18.5,Sewo Olonilua,2022
348,1,0,33.1,166.4,111.9,,,0.828125,,0.0,2.24,20.3,40.0,Shane Vereen,2022
349,1,0,34.5,109.2,63.03333333333333,,,0.6458333333333334,,0.0,,20.8,16.4,Shaun Draughn,2022
350,1,0,26.5,6.5,6.5,,,0.3125,,0.0,,21.8,24.0,Shaun Wilson,2022
351,1,0,36.8,52.0,52.0,,,0.8125,,0.0,3.01,23.0,41.5,Shonn Greene,2022
352,1,0,30.3,32.400000000000006,32.400000000000006,,,0.375,,0.0,,19.5,20.2,Silas Redd,2022
353,1,0,27.3,153.6,128.57515,146.3003,8.857533333333334,0.8875,17.0,0.0,1.31,20.6,27.5,Sony Michel,2022
354,1,0,23.5,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,,18.8,30.2,Spencer Brown,2022
355,1,0,30.5,193.20000000000002,91.875,,4.1,0.5125,,0.0,6.26,19.8,13.2,Spencer Ware,2022
356,1,0,31.0,63.599999999999994,24.0,,,0.4166666666666667,,0.0,5.07,19.2,35.2,Stepfan Taylor,2022
357,1,0,33.3,52.199999999999996,19.380000000000003,,,0.325,,0.0,3.09,21.6,32.8,Stevan Ridley,2022
358,1,0,38.9,141.0,77.5,,,0.53125,,0.0,1.24,18.1,38.7,Steven Jackson,2022
359,1,0,30.9,21.0,21.0,,,0.3125,,0.0,7.07,22.2,27.9,Storm Johnson,2022
360,1,0,27.7,10.8,7.65,,0.5,0.5,,0.0,5.36,22.0,17.6,T.J. Logan,2022
361,1,0,28.7,173.6,100.23333333333333,,6.4,0.5535714285714286,,0.0,2.04,18.9,22.5,T.J. Yeldon,2022
362,1,0,33.9,28.6,6.342857142857143,0.0,1.0,0.453125,17.0,0.0,4.28,21.1,41.2,Taiwan Jones,2022
363,1,0,28.6,23.2,23.2,,,0.5,,0.0,,21.9,26.2,Taquan Mizzell,2022
364,1,0,26.9,233.6,139.17497500000002,,7.96665,0.8375,,0.25,4.13,18.1,40.8,Tarik Cohen,2022
365,1,0,32.6,-2.0,-2.0,,,0.0625,,0.0,,20.9,23.5,Tauren Poole,2022
366,1,0,24.4,0.0,0.0,0.0,0.0,0.1875,3.0,0.0,,21.7,20.2,Tavien Feaster,2022
367,1,0,31.2,192.0,77.124925,51.3994,2.8679333333333332,0.7777777777777778,13.0,0.0,1.08,19.5,26.3,Tavon Austin,2022
368,1,0,31.3,171.2,84.35,,,0.671875,,0.0,3.3,20.6,46.9,Terrance West,2022
369,1,0,28.8,10.3,5.5,,,0.25,,0.0,,18.0,53.8,Terrell Watson,2022
370,1,0,29.2,1.7,1.45,,,0.0625,,0.0,,,11.7,Terrence Magee,2022
371,1,0,30.3,32.0,21.5,,,0.4166666666666667,,0.0,,22.6,29.4,Terron Ward,2022
372,1,0,29.2,193.6,113.69997142857142,51.4998,5.3231,0.8046875,11.0,0.0,3.09,20.4,43.2,Tevin Coleman,2022
373,1,0,31.1,179.2,119.43333333333334,,2.675,0.7604166666666666,,0.0,6.31,21.3,21.5,Theo Riddick,2022
374,1,0,28.8,127.19999999999999,78.39999999999999,,,0.625,,0.0,,19.1,25.9,Thomas Rawls,2022
375,1,0,36.0,126.4,106.4,,,0.6875,,0.0,5.14,19.3,39.1,Tim Hightower,2022
376,1,0,28.5,32.0,32.0,,,0.3125,,0.0,,,13.8,Tion Green,2022
377,1,0,35.2,81.2,45.35,,,0.59375,,0.0,2.19,21.4,44.7,Toby Gerhart,2022
378,1,0,27.8,384.0,256.31666666666666,,12.690000000000001,0.9196428571428571,,0.6666666666666666,1.1,18.1,33.2,Todd Gurley,2022
379,1,0,31.7,29.0,13.549999999999999,,,0.390625,,0.0,7.09,,13.6,Tommy Bohanon,2022
380,1,0,27.5,0.6000000000000001,0.5,,0.30000000000000004,0.14583333333333334,,0.0,,21.8,12.1,Tony Brooks-James,2022
381,1,0,23.5,22.1001,11.700050000000001,22.1001,1.65455,0.375,11.0,0.0,,20.8,15.9,Tony Jones,2022
382,1,0,25.1,162.6,123.39999999999999,162.6,8.196666666666667,0.921875,15.0,0.0,4.26,,13.2,Tony Pollard,2022
383,1,0,29.6,10.6,10.6,,5.3,0.125,,0.0,,22.9,22.7,Tra Carson,2022
384,1,0,33.3,93.8,50.519999999999996,,,0.525,,0.0,,22.6,18.8,Travaris Cadet,2022
385,1,0,23.8,61.8002,40.8666,61.8002,4.5529,0.515625,14.0,0.0,6.31,19.1,19.2,Travis Homer,2022
386,1,0,24.6,21.7,14.1,6.5,1.7349999999999999,0.46875,5.0,0.0,6.09,18.9,34.5,Trayveon Williams,2022
387,1,0,28.8,8.4,7.2,,,0.28125,,0.0,,20.1,16.8,Tre Madden,2022
388,1,0,23.2,135.60000000000002,93.80000000000001,,,0.78125,,0.0,3.11,19.1,31.7,Tre Mason,2022
389,1,0,30.9,118.5,118.5,,,0.9375,,0.0,1.03,18.2,42.1,Trent Richardson,2022
390,1,0,27.9,49.199999999999996,13.875149999999998,-1.5996000000000001,0.1436666666666667,0.525,12.0,0.0,6.3,21.1,36.2,Trenton Cannon,2022
391,1,0,27.4,19.799999999999997,7.6499999999999995,0.0,1.0999999999999999,0.275,2.0,0.0,,18.7,18.7,Trey Edmunds,2022
392,1,0,25.6,3.5,3.5,3.5,3.5,0.0625,1.0,0.0,,20.8,22.6,Trey Ragas,2022
393,1,0,23.3,28.2996,28.2996,28.2996,3.1444,0.5625,9.0,0.0,3.24,21.6,16.5,Trey Sermon,2022
394,1,0,31.3,8.0,8.0,,,0.3125,,0.0,,20.6,42.4,Trey Watts,2022
395,1,0,29.5,1.2,1.2,,,0.0625,,0.0,,,13.4,Trey Williams,2022
396,1,0,28.5,19.799999999999997,11.6,,2.1,0.46875,,0.0,,21.8,25.8,Troymaine Pope,2022
397,1,0,24.7,117.0,80.09986666666667,117.0,5.3938999999999995,0.921875,16.0,0.0,6.13,19.0,17.0,Ty Johnson,2022
398,1,0,29.4,141.0,60.414228571428566,29.8998,2.356333333333333,0.6953125,14.0,0.0,3.3,20.6,18.0,Ty Montgomery,2022
399,1,0,25.7,41.9003,41.9003,41.9003,3.2231,0.8125,13.0,0.0,,23.0,16.8,Ty'Son Williams,2022
400,1,0,28.7,26.1,10.120000000000001,,1.9312500000000001,0.4895833333333333,,0.0,4.21,20.9,35.1,Tyler Ervin,2022
401,1,0,28.7,3.0,3.0,,,0.1875,,0.0,,19.0,43.4,Tyler Varga,2022
402,1,0,27.7,136.6005,69.6401,13.5,5.398066666666668,0.6979166666666666,8.0,0.0,4.34,20.9,21.4,Wayne Gallman,2022
403,1,0,28.3,117.0,40.33333333333333,8.7,1.6666666666666667,0.5267857142857143,3.0,0.0,5.14,21.6,22.3,Wendell Smallwood,2022
404,1,0,27.0,16.2,16.2,,16.2,0.0625,,0.0,,19.3,34.3,Wes Hills,2022
405,1,0,24.8,0.0,0.0,,0.0,0.8125,,0.0,,18.0,28.6,Xavier Jones,2022
406,1,0,31.1,64.8,47.449999999999996,,,0.5,,0.0,5.27,18.4,28.7,Zac Stacy,2022
407,1,0,32.1,34.1,16.2,,1.4,0.5625,,0.0,,20.4,38.4,Zach Line,2022
408,1,0,30.7,93.5,34.42,,1.2,0.3645833333333333,,0.0,,21.0,45.4,Zach Zenner,2022
409,1,0,24.5,105.1999,103.40005,105.1999,7.95385,0.8125,13.0,0.0,3.22,19.7,35.7,Zack Moss,2022
410,1,0,32.1,20.6,16.55,,,0.21875,,0.0,,22.4,37.7,Zurlon Tipton,2022
411,0,0,24.9,247.50039999999998,215.33353333333332,180.9002,15.064666666666666,0.921875,13.0,0.6666666666666666,2.19,20.2,32.6,A.J. Brown,2022
412,0,0,33.8,273.6,187.0713142857143,156.8,8.3781,0.8482142857142857,16.0,0.42857142857142855,1.04,20.1,42.2,A.J. Green,2022
413,0,0,32.7,18.2,18.2,,,0.4375,,0.0,1.3,20.9,55.2,A.J. Jenkins,2022
414,0,0,28.4,14.0,14.0,,,0.625,,0.0,6.38,21.7,32.6,Aaron Burbridge,2022
415,0,0,30.9,27.0,16.9,,,0.3125,,0.0,2.27,18.1,26.1,Aaron Dobson,2022
416,0,0,24.7,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,,20.9,25.6,Aaron Fuller,2022
417,0,0,24.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,,18.3,37.6,Aaron Parker,2022
418,0,0,30.6,9.600000000000001,9.600000000000001,,,0.75,,0.0,4.04,20.8,24.1,Ace Sanders,2022
419,0,0,28.9,188.8,104.31422857142857,79.2999,6.7072666666666665,0.828125,17.0,0.0,,,9.4,Adam Humphries,2022
420,0,0,31.8,305.6,170.6748875,199.7996,14.5675,0.7777777777777778,13.0,0.375,,20.0,45.9,Adam Thielen,2022
421,0,0,29.9,115.7,81.4429142857143,48.0004,5.1643,0.7578125,14.0,0.0,,20.2,59.9,Albert Wilson,2022
422,0,0,33.5,70.0,48.175,,,0.671875,,0.0,6.13,19.8,40.2,Aldrick Robinson,2022
423,0,0,26.0,0.0,-0.15000000000000002,-0.30000000000000004,-0.05,0.125,3.0,0.0,,22.3,20.7,Alex Bachman,2022
424,0,0,29.6,96.0,35.31666666666667,8.5,2.6374999999999997,1.0089285714285714,17.0,0.0,,21.8,27.9,Alex Erickson,2022
425,0,0,25.5,6.6,6.6,,3.3,0.125,,0.0,,20.8,49.9,Alexander Hollins,2022
426,0,0,30.6,225.0,121.0,,6.0,0.8392857142857143,,0.16666666666666666,,19.8,28.8,Allen Hurns,2022
427,0,0,26.5,142.5,86.075,142.5,9.526666666666666,0.6,15.0,0.0,,19.7,33.1,Allen Lazard,2022
428,0,0,28.8,304.0,172.0249,87.0,13.193733333333334,0.8055555555555556,12.0,0.375,2.29,19.0,37.9,Allen Robinson,2022
429,0,0,32.3,262.4,155.62852857142857,,8.47855,0.7109375,,0.14285714285714285,2.13,19.6,39.7,Alshon Jeffery,2022
430,0,0,28.3,15.2,15.2,,,0.5,,0.0,3.42,20.6,33.1,Amara Darboh,2022
431,0,0,28.0,246.4,214.5,202.5,14.566666666666668,0.96875,15.0,0.8571428571428571,1.04,18.2,47.2,Amari Cooper,2022
432,0,0,22.7,9.6,9.6,9.6,0.6,1.0,16.0,0.0,3.21,21.0,23.5,Amari Rodgers,2022
433,0,0,22.6,227.3002,227.3002,227.3002,13.3706,1.0625,17.0,1.0,4.07,18.9,33.1,Amon-Ra St. Brown,2022
434,0,0,37.1,30.0,19.8,,,0.75,,0.0,3.34,22.4,28.2,Andre Caldwell,2022
435,0,0,34.0,141.0,63.98,,,0.8125,,0.0,,21.2,41.9,Andre Holmes,2022
436,0,0,40.9,190.5,111.69999999999999,,,0.7708333333333334,,0.0,1.03,20.2,28.8,Andre Johnson,2022
437,0,0,28.0,11.9,11.9,,1.7,0.4375,,0.0,,22.3,36.6,Andre Patton,2022
438,0,0,34.4,91.2,24.437562500000002,10.4,0.4189,0.8958333333333334,16.0,0.0,3.24,18.7,46.1,Andre Roberts,2022
439,0,0,36.2,159.0,98.33333333333333,,,0.8125,,0.0,,,7.7,Andrew Hawkins,2022
440,0,0,25.5,54.8002,30.76673333333333,2.3,2.567633333333333,0.671875,8.0,0.0,2.3,19.8,52.2,Andy Isabella,2022
441,0,0,27.9,25.0,25.0,,,0.3125,,0.0,,21.2,29.7,Andy Jones,2022
442,0,0,41.7,219.2,187.13333333333335,,,0.9583333333333334,,0.3333333333333333,2.22,19.9,41.2,Anquan Boldin,2022
443,0,0,27.6,128.0,92.800175,14.4999,6.542366666666667,0.825,3.0,0.0,2.19,21.9,39.9,Anthony Miller,2022
444,0,0,21.7,33.3998,33.3998,33.3998,2.3857,0.875,14.0,0.0,3.27,20.0,28.2,Anthony Schwartz,2022
445,0,0,24.6,57.7995,57.7995,57.7995,3.8533,0.9375,15.0,0.0,,20.9,32.7,Antoine Wesley,2022
446,0,0,33.9,379.2,243.825,121.10000000000001,16.0125,0.6458333333333334,7.0,0.625,6.26,19.2,32.8,Antonio Brown,2022
447,0,0,25.4,129.6,50.13333333333333,,2.5,0.453125,,0.0,4.05,18.7,,Antonio Callaway,2022
448,0,0,24.1,3.4998000000000005,1.7499000000000002,0.0,0.29165,0.3125,4.0,0.0,4.36,19.4,40.5,Antonio Gandy-Golden,2022
449,0,0,28.5,16.799999999999997,16.799999999999997,,,0.75,,0.0,3.15,22.7,36.4,ArDarius Stewart,2022
450,0,0,33.7,22.4,12.399999999999999,,,0.375,,0.0,2.07,19.0,20.2,Arrelious Benn,2022
451,0,0,25.0,45.500499999999995,19.500266666666665,45.500499999999995,1.4332,0.59375,17.0,0.0,,18.3,60.9,Ashton Dulin,2022
452,0,0,25.3,102.0,37.850025,12.9003,4.5217,0.5625,7.0,0.0,7.35,19.6,37.4,Auden Tate,2022
453,0,0,28.4,30.599999999999998,14.766666666666666,,1.475,0.296875,,0.0,,21.7,46.8,Austin Carr,2022
454,0,0,24.7,16.0996,16.0996,,1.4636,0.6875,,0.0,,,11.2,Austin Mack,2022
455,0,0,34.3,30.0,30.0,,,0.25,,0.0,3.14,20.6,27.8,Austin Pettis,2022
456,0,0,30.1,1.9,1.9,,,0.0625,,0.0,,19.4,25.3,Ben Edwards,2022
457,0,0,24.9,24.2998,24.2998,24.2998,1.7357,0.875,14.0,0.0,7.21,20.2,28.9,Ben Skowronek,2022
458,0,0,31.0,82.5,39.833333333333336,,3.06,0.6160714285714286,,0.0,,21.2,28.4,Bennie Fowler,2022
459,0,0,30.4,5.5,5.5,,,0.6875,,0.0,,19.7,38.0,Bernard Reedy,2022
460,0,0,27.3,9.600000000000001,7.866666666666667,,0.8,0.296875,,0.0,,,15.4,Bobo Wilson,2022
461,0,0,29.5,22.0,14.5,,,0.53125,,0.0,,21.7,22.2,Bradley Marquez,2022
462,0,0,28.7,252.8,210.1750625,231.8,12.784733333333335,0.9097222222222222,16.0,0.75,1.2,18.9,38.9,Brandin Cooks,2022
463,0,0,24.2,184.5,177.3996,170.29919999999998,12.6963,0.90625,17.0,0.0,1.25,21.5,40.6,Brandon Aiyuk,2022
464,0,0,29.9,88.0,77.43333333333334,,,0.8958333333333334,,0.0,,19.2,26.7,Brandon Coleman,2022
465,0,0,34.8,64.39999999999999,64.39999999999999,,,0.875,,0.0,6.21,19.1,35.1,Brandon Gibson,2022
466,0,0,35.6,210.0,129.42000000000002,,,0.775,,0.2,3.14,21.8,45.7,Brandon LaFell,2022
467,0,0,40.9,49.199999999999996,49.199999999999996,,,0.75,,0.0,4.25,20.2,32.2,Brandon Lloyd,2022
468,0,0,38.2,339.2,148.94,,,0.6875,,0.2,4.22,21.5,42.5,Brandon Marshall,2022
469,0,0,26.7,29.5995,19.8665,6.0,1.48665,0.5625,6.0,0.0,,22.0,25.3,Brandon Powell,2022
470,0,0,34.7,42.0,19.8,,,0.7375,,0.0,3.19,19.9,20.0,Brandon Tate,2022
471,0,0,29.2,48.9996,19.399900000000002,48.9996,2.6272333333333333,0.55,13.0,0.0,,20.5,38.6,Brandon Zylstra,2022
472,0,0,26.7,121.0992,78.13279999999999,121.0992,4.883299999999999,1.0,16.0,0.0,6.36,21.9,28.1,Braxton Berrios,2022
473,0,0,29.5,41.0,36.0,,,0.625,,0.0,3.22,,14.8,Braxton Miller,2022
474,0,0,27.6,,,,,0.203125,,,3.37,,4.0,Brendan Langley,2022
475,0,0,32.1,34.5,19.525,,,0.4375,,0.0,,19.3,54.3,Brenton Bersin,2022
476,0,0,28.7,138.6,75.19996666666667,33.4002,7.908333333333334,0.7321428571428571,6.0,0.0,1.26,20.0,36.6,Breshad Perriman,2022
477,0,0,35.5,110.39999999999999,104.8,,,0.875,,0.0,4.08,20.8,25.0,Brian Hartline,2022
478,0,0,33.0,115.2,46.760000000000005,,,0.4875,,0.0,2.01,20.3,48.4,Brian Quick,2022
479,0,0,33.3,19.0,19.0,,,0.3125,,0.0,,22.5,20.1,Brian Tyms,2022
480,0,0,32.3,65.0,47.720000000000006,,,0.65,,0.0,7.03,,17.1,Brice Butler,2022
481,0,0,33.9,20.0,11.166666666666666,,,0.4375,,0.0,,23.1,32.4,Brittan Golden,2022
482,0,0,30.8,75.9,48.8,,,0.6875,,0.0,4.06,21.0,27.5,Bruce Ellington,2022
483,0,0,23.5,109.1008,72.7004,109.1008,4.9219,0.875,16.0,0.0,3.17,17.8,48.4,Bryan Edwards,2022
484,0,0,34.6,74.8,48.166666666666664,,,0.7083333333333334,,0.0,,21.8,52.1,Bryan Walters,2022
485,0,0,28.1,12.0,11.7,,,0.375,,0.0,,,17.7,Bryce Treggs,2022
486,0,0,28.5,126.7996,67.633,126.7996,4.837533333333333,0.75,17.0,0.0,,22.8,37.7,Byron Pringle,2022
487,0,0,28.5,21.400399999999998,12.033533333333333,9.7002,1.8817666666666666,0.375,6.0,0.0,,21.7,23.4,C.J. Board,2022
488,0,0,36.7,260.8,243.5,,,0.90625,,1.0,1.02,19.9,55.3,Calvin Johnson,2022
489,0,0,27.4,281.5005,188.500125,71.10000000000001,15.995566666666667,0.775,5.0,0.5,1.26,20.7,30.1,Calvin Ridley,2022
490,0,0,26.5,1.9,1.9,,,0.0625,,0.0,,18.7,34.8,Cam Phillips,2022
