,id,0,1,y,starter,age,max_pts,avg_pts,last_pts,3_yr_trail_avg_fppg,hit_rate,Draft Pick,supporting_cast,breakout_age,konami,games_played_rate
11,Marcus Mariota,0.9204899,0.07951009,0,1,23.6,268.5,241.05,268.5,17.85,0.0,1.02,1.533409537,18.9,2.0,0.84375
12,Jameis Winston,0.9323696,0.06763038,0,1,23.4,286.4,277.6,268.8,17.35,0.0,1.01,1.11735931,19.7,3.5,1.0
13,Carson Palmer,0.93911266,0.060887355,0,1,37.4,320.0,225.76666666666665,250.5,18.166666666666668,0.3333333333333333,1.01,1.326758717,22.7,0.3333333333333333,0.7708333333333334
14,Blake Bortles,0.9395469,0.060453117,0,1,25.4,332.8,265.93333333333334,281.6,17.166666666666668,0.3333333333333333,1.03,1.35007508,20.7,1.6666666666666667,0.9583333333333334
15,Philip Rivers,0.9408179,0.059182104,0,1,35.5,292.8,285.3333333333333,280.0,17.833333333333332,0.0,1.04,1.09560712,18.7,0.0,1.0
16,Jared Goff,0.9704803,0.029519647,0,1,22.6,60.2,60.2,60.2,8.6,0.0,1.01,1.374959572,18.9,1.0,0.4375
17,Joe Flacco,0.97631097,0.02368906,0,1,32.4,275.2,232.26666666666665,249.6,16.666666666666668,0.0,1.18,0.602106281,21.6,2.3333333333333335,0.875
18,Mitchell Trubisky,0.9794636,0.020536425,0,1,22.8,,,,,,1.02,0.759392533,22.0,,
19,Derek Carr,0.98166734,0.018332632,0,1,26.2,284.8,251.20000000000002,264.0,16.066666666666666,0.0,2.04,0.55503232,20.4,0.0,0.9791666666666666
20,Alex Smith,0.98215026,0.017849758,0,1,33.1,273.6,242.70000000000002,228.0,15.800000000000002,0.0,1.01,1.37049463,19.3,2.6666666666666665,0.9583333333333334
21,Deshaun Watson,0.98247176,0.017528253,0,1,21.7,,,,,,1.12,1.128393706,20.0,,
22,DeShone Kizer,0.98247176,0.017528253,0,1,21.4,,,,,,2.2,0.87028766,19.7,,
23,Cooper Rush,0.9835273,0.016472686,0,0,23.5,,,,,,,1.933728443,20.8,,
24,Andy Dalton,0.9850995,0.014900533,0,1,29.6,268.8,253.23333333333335,268.8,17.03333333333333,0.0,2.03,1.122148465,20.9,3.6666666666666665,0.9375
25,Tyrod Taylor,0.98519534,0.014804646,0,1,27.799999999999997,274.4,182.36666666666665,273.0,12.5,0.0,6.15,0.96866311,20.1,3.3333333333333335,0.625
26,Josh McCown,0.9865896,0.013410376,0,1,37.9,140.8,109.60000000000001,56.0,13.5,0.0,3.16,0.251081002,,1.3333333333333333,0.5
27,Chase Daniel,0.98691714,0.013082871,0,0,30.700000000000003,11.8,4.133333333333334,0.6,2.1666666666666665,0.0,,1.883465621,19.9,0.0,0.10416666666666667
28,Kellen Clemens,0.98732984,0.012670168,0,0,34.0,6.4,2.233333333333334,-0.1,1.1666666666666667,0.0,2.17,1.09560712,22.3,0.0,0.08333333333333333
29,Jay Cutler,0.98754746,0.012452527,0,1,34.1,265.5,184.33333333333334,52.0,14.6,0.0,1.11,1.137161289,20.4,1.0,0.7291666666666666
30,Carson Wentz,0.9882057,0.011794354,0,1,24.4,222.4,222.4,222.4,13.9,0.0,1.02,1.063232543,21.7,2.0,1.0
31,David Fales,0.9887797,0.011220268,0,0,26.7,0.9,0.9,0.9,0.9,0.0,6.07,1.137161289,21.9,0.0,0.0625
32,Matt Moore,0.9891794,0.010820608,0,0,32.8,57.6,19.533333333333335,57.6,5.033333333333333,0.0,,1.37049463,22.1,0.0,0.14583333333333334
33,Paxton Lynch,0.9903273,0.009672728,0,0,23.3,29.4,29.4,29.4,9.8,0.0,1.26,0.81090946,20.6,0.0,0.1875
34,Sean Mannion,0.9904366,0.009563405,0,0,25.1,1.2,0.44999999999999996,-0.3,0.44999999999999996,0.0,3.25,1.374959572,20.4,0.0,0.0625
35,Brian Hoyer,0.99061674,0.009383251,0,1,31.6,173.8,141.00000000000003,79.8,13.733333333333334,0.0,,1.263522129,,0.0,0.6458333333333334
36,Case Keenum,0.99061674,0.009383251,0,1,29.299999999999997,122.0,63.833333333333336,122.0,11.199999999999998,0.0,,1.21773825,19.6,0.3333333333333333,0.3541666666666667
37,Ryan Fitzpatrick,0.990877,0.0091230245,0,0,34.5,300.8,214.0,154.0,15.133333333333333,0.3333333333333333,7.36,1.11735931,20.8,1.3333333333333333,0.875
38,Nathan Peterman,0.9909999,0.009000107,0,0,23.1,,,,,,5.28,0.96866311,21.3,,
39,Patrick Mahomes,0.9909999,0.009000107,0,0,21.7,,,,,,1.1,1.37049463,19.0,,
40,C.J. Beathard,0.9909999,0.009000107,0,0,23.5,,,,,,3.4,0.25281337,21.8,,
41,Bryce Petty,0.99106055,0.008939451,0,0,26.0,37.2,37.2,37.2,6.2,0.0,4.04,0.251081002,22.3,0.0,0.375
42,Tom Savage,0.99106055,0.008939451,0,0,27.1,17.7,9.549999999999999,17.7,3.3000000000000003,0.0,4.35,1.128393706,23.4,0.0,0.15625
43,Jacoby Brissett,0.99137026,0.008629724,0,1,24.5,28.2,28.2,28.2,9.4,0.0,3.29,0.957222797,21.7,1.0,0.1875
44,Trevor Siemian,0.99137026,0.008629724,0,1,25.4,196.0,97.95,196.0,6.95,0.0,,0.81090946,21.7,0.0,0.46875
45,T.J. Yates,0.9916826,0.00831739,0,0,30.0,24.0,12.8,,3.8,0.0,5.21,0.96866311,23.3,0.0,0.15625
46,Sam Bradford,0.99176615,0.008233863,0,0,29.6,226.5,217.55,226.5,15.0,0.0,1.01,1.21773825,19.8,0.0,0.90625
47,Teddy Bridgewater,0.99221545,0.0077845682,0,0,24.6,208.0,197.6,,13.7,0.0,1.32,1.21773825,18.8,2.0,0.90625
48,Chad Henne,0.9926126,0.007387406,0,0,31.9,162.0,64.33333333333333,-0.2,7.000000000000001,0.0,2.26,1.35007508,20.2,0.0,0.3958333333333333
49,Drew Stanton,0.9926126,0.007387406,0,0,33.1,98.1,37.06666666666666,12.5,4.5,0.0,2.11,1.326758717,20.3,0.0,0.4166666666666667
50,Scott Tolzien,0.9928395,0.0071604964,0,0,29.799999999999997,11.0,5.4,11.0,2.7,0.0,,0.957222797,22.0,0.0,0.125
51,Matt Cassel,0.99292827,0.0070717055,0,0,35.1,72.0,38.76666666666667,17.6,7.433333333333333,0.0,7.16,1.533409537,,0.0,0.3125
52,Derek Anderson,0.99292827,0.0070717055,0,0,34.0,50.5,23.733333333333334,19.5,4.8,0.0,6.39,1.15566084,19.2,0.0,0.2708333333333333
53,Blaine Gabbert,0.99364364,0.006356369,0,0,27.6,136.8,73.8,78.6,12.066666666666668,0.0,1.1,1.326758717,19.9,1.0,0.3125
54,Joe Webb,0.9939006,0.006099429,0,0,30.6,1.6,0.6666666666666666,0.4,0.5666666666666668,0.0,6.3,0.96866311,21.8,0.0,0.14583333333333334
55,Brett Hundley,0.9939006,0.006099429,0,0,24.0,-0.4,-0.4,-0.4,-0.1,0.0,5.11,1.407870924,19.2,0.0,0.25
56,Mike Glennon,0.9939006,0.006099429,0,0,27.5,166.4,89.60000000000001,7.0,11.9,0.0,3.11,0.759392533,21.7,0.0,0.4166666666666667
57,Ryan Mallett,0.9939006,0.006099429,0,0,29.0,74.9,32.13333333333333,-0.4,5.966666666666666,0.0,3.1,0.602106281,21.3,0.3333333333333333,0.2916666666666667
58,Geno Smith,0.9939006,0.006099429,0,0,26.7,163.8,64.60000000000001,9.0,12.4,0.0,2.07,1.391491875,19.9,0.3333333333333333,0.3541666666666667
59,Landry Jones,0.9939006,0.006099429,0,0,28.200000000000003,35.7,30.8,35.7,4.4,0.0,4.18,1.582947849,21.4,0.0,0.4375
60,E.J. Manuel,0.9939006,0.006099429,0,0,27.200000000000003,61.6,36.36666666666667,5.5,9.0,0.0,1.16,0.55503232,21.5,0.6666666666666666,0.2708333333333333
61,Jimmy Garoppolo,0.9939006,0.006099429,0,0,25.6,34.8,15.466666666666667,34.8,2.6999999999999997,0.0,2.3,1.263522129,19.8,0.0,0.3125
62,Brock Osweiler,0.9939006,0.006099429,0,0,26.5,184.5,104.3,184.5,9.700000000000001,0.0,2.25,0.81090946,20.8,1.0,0.5625
63,Kevin Hogan,0.9939006,0.006099429,0,0,24.6,18.6,18.6,18.6,6.2,0.0,5.25,0.87028766,20.9,1.0,0.1875
64,Cody Kessler,0.9939006,0.006099429,0,0,24.1,77.4,77.4,77.4,8.6,0.0,3.31,0.87028766,20.3,0.0,0.5625
65,Nick Foles,0.9939006,0.006099429,0,0,28.4,129.6,87.36666666666667,28.0,13.233333333333334,0.0,3.25,1.063232543,20.6,0.3333333333333333,0.4375
66,Austin Davis,0.9943261,0.005673864,0,0,28.0,117.0,69.6,,10.2,0.0,,0.96977156,21.3,0.0,0.375
67,Jake Rudock,0.9943261,0.005673864,0,0,24.4,,,,,,6.16,1.140351055,20.6,,
68,Tyler Bray,0.9943261,0.005673864,0,0,25.4,,,,,,,1.37049463,18.7,,
69,Taylor Heinicke,0.9943261,0.005673864,0,0,24.2,,,,,,,1.263522129,19.5,,
70,Joe Callahan,0.9943261,0.005673864,0,0,24.0,,,,,,,1.407870924,,,
71,Nate Sudfeld,0.9943261,0.005673864,0,0,23.7,,,,,,6.12,1.063232543,19.9,,
72,A.J. McCarron,0.9943261,0.005673864,0,0,26.7,57.4,57.4,,8.2,0.0,5.24,1.122148465,21.0,0.0,0.4375
