,y,rb?,te?,age,max_pts,avg_pts,last_pts,3_yr_trail_avg_fppg,injury_risk,last_yr_games_played,hit_rate,Draft Pick,Breakout Age,cdr
553,0,0,0,26.4,118.8,93.33333333333333,118.8,6.608333333333333,0.859375,16.0,0.0,7.08,19.6,39.1
555,0,0,0,25.0,,,,,,,,,20.3,33.9
556,0,0,0,24.6,,,,,,,,,20.9,36.8
557,0,0,0,21.9,,,,,,,,7.3,21.2,26.7
558,0,0,0,22.0,,,,,,,,6.36,20.3,23.9
559,0,0,0,28.1,42.9,22.7666,-0.20020000000000002,1.6282000000000003,0.90625,13.0,0.0,,20.4,43.2
560,0,0,0,29.0,332.8,279.27142857142854,287.8,18.8625,0.9765625,16.0,0.42857142857142855,1.27,18.2,39.3
563,0,0,0,22.9,22.5001,22.5001,22.5001,3.2143,0.4375,7.0,0.0,,,13.3
564,0,0,0,34.5,210.0,123.68571428571428,44.800000000000004,13.32,0.578125,5.0,0.0,2.18,18.8,32.1
565,0,0,0,28.4,246.4,141.8834,166.3004,10.9262,0.8392857142857143,14.0,0.0,1.14,19.6,46.3
567,0,0,0,27.5,172.8,98.1,-0.6,6.8999999999999995,0.6875,2.0,0.0,4.03,22.8,38.2
568,1,0,0,25.4,187.5,134.1001,80.70020000000001,12.0143,0.7708333333333334,7.0,0.0,2.04,20.6,41.3
570,0,0,0,26.7,107.6,64.85999999999999,107.6,6.241666666666667,0.7604166666666666,16.0,0.0,4.28,20.0,26.6
572,0,0,0,22.9,,,,,,,,6.26,,17.2
574,0,0,0,23.6,60.6996,60.6996,60.6996,6.7444,0.5625,9.0,0.0,2.27,19.9,42.3
580,0,0,0,23.7,53.1008,53.1008,53.1008,3.3188,1.0,16.0,0.0,3.28,22.0,32.5
584,0,0,0,22.5,,,,,,,,1.1,20.8,51.3
586,0,0,0,23.5,,,,,,,,4.04,19.7,24.9
588,0,0,0,22.8,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,6.33,,14.8
589,0,0,0,23.3,,,,,,,,,21.6,22.0
590,0,0,0,24.6,221.8005,189.30025,221.8005,12.29335,0.9791666666666666,15.0,0.0,3.02,20.8,34.0
591,0,0,0,29.2,13.500300000000001,10.750150000000001,13.500300000000001,0.86365,0.8958333333333334,11.0,0.0,,21.5,28.8
593,0,0,0,22.3,58.4004,58.4004,58.4004,4.8667,0.75,12.0,0.0,6.08,19.5,25.1
602,0,0,0,21.6,,,,,,,,3.18,19.8,31.2
606,0,0,0,21.1,,,,,,,,2.02,19.4,41.9
607,0,0,0,34.2,299.2,200.38565714285716,164.7996,13.123800000000001,0.921875,14.0,0.0,3.18,19.5,34.2
608,0,0,0,24.7,53.900000000000006,39.6499,25.3998,3.8611000000000004,0.625,9.0,0.0,6.33,19.9,25.2
611,0,0,0,23.7,,,,,,,,6.03,22.0,22.0
615,0,0,0,22.8,40.8992,40.8992,40.8992,2.5562,1.0,16.0,0.0,6.35,,18.7
616,0,0,0,22.2,136.9008,136.9008,136.9008,8.5563,1.0,16.0,0.0,4.22,19.4,34.4
619,0,0,0,27.4,73.5,56.725,,8.7,0.675,,0.0,,20.6,24.5
621,0,0,0,23.0,-2.0,-2.0,,-1.0,0.125,,0.0,,19.3,39.4
625,0,0,0,25.9,133.0992,96.5496,133.0992,9.15935,0.5833333333333334,16.0,0.0,,20.2,
629,0,0,0,22.3,84.0996,84.0996,84.0996,6.4692,0.8125,13.0,0.0,1.12,,17.5
630,0,0,0,25.4,133.9,132.75,131.6,9.2625,0.875,16.0,0.0,5.11,21.7,23.7
632,0,0,0,21.8,,,,,,,,5.13,20.0,32.8
635,0,0,0,22.7,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,5.26,21.0,31.3
636,0,0,0,25.3,55.599999999999994,34.8,55.599999999999994,3.8866666666666667,0.421875,10.0,0.0,7.19,18.6,35.5
637,0,0,0,22.6,,,,,,,,6.28,19.9,40.8
638,0,0,0,26.1,99.5792,54.8198,99.5792,6.0412333333333335,0.7375,16.0,0.0,5.29,21.4,34.5
645,0,0,0,24.5,11.0001,11.0001,11.0001,3.6667,0.1875,3.0,0.0,,21.7,34.7
646,1,0,0,21.2,,,,,,,,1.05,19.5,33.4
648,0,0,0,22.4,,,,,,,,4.24,20.6,45.0
649,0,0,0,29.3,39.6,24.399933333333333,9.1998,3.7444333333333333,0.5,6.0,0.0,,21.6,40.7
650,0,0,0,28.6,87.29979999999999,46.39996,87.29979999999999,5.545233333333333,0.7395833333333334,14.0,0.0,6.11,22.9,25.4
651,0,0,0,24.6,142.51999999999998,102.05999999999999,142.51999999999998,7.89,0.75,14.0,0.0,,20.8,24.8
653,0,0,0,22.9,,,,,,,,6.24,22.2,21.7
654,0,0,0,24.0,97.0992,48.5496,97.0992,3.03435,0.375,16.0,0.0,,20.2,22.2
655,0,0,0,22.4,87.2003,87.2003,87.2003,7.9273,0.6875,11.0,0.0,1.21,18.7,36.7
660,0,0,0,24.7,2.3996,2.3996,2.3996,0.1714,0.875,14.0,0.0,6.22,20.0,38.4
661,0,0,0,25.2,133.5,91.96666666666665,99.2,6.233333333333333,0.90625,16.0,0.0,2.28,18.4,33.3
663,0,0,0,28.0,198.4,155.63666666666666,172.02,11.978333333333333,0.8928571428571429,12.0,0.0,4.06,19.2,33.3
669,0,0,0,28.5,267.2,225.02292857142857,187.9605,13.5769,0.9921875,15.0,0.0,2.31,19.8,40.0
671,0,0,0,25.9,6.4,3.2,0.0,0.8,0.20833333333333334,2.0,0.0,,20.2,47.9
672,0,0,0,23.9,,,,,,,,7.03,19.2,37.9
676,0,0,0,27.1,23.400000000000002,9.05,12.8,0.4266666666666667,0.3375,10.0,0.0,,19.4,19.3
677,0,0,0,22.5,,,,,,,,1.06,21.8,19.7
681,0,0,0,24.1,33.699600000000004,17.949800000000003,33.699600000000004,2.50415,0.2916666666666667,12.0,0.0,,19.4,20.4
691,0,0,0,22.1,157.6,157.6,157.6,9.85,1.0,16.0,0.0,1.15,19.4,25.1
692,0,0,0,27.3,5.6000000000000005,0.8250000000000002,0.30000000000000004,-0.03333333333333333,0.5875,3.0,0.0,,22.6,33.7
695,0,0,0,31.200000000000003,220.5,141.30005714285713,96.8004,11.485199999999999,0.859375,9.0,0.0,3.27,21.4,42.4
696,0,0,0,25.0,28.800199999999997,28.800199999999997,28.800199999999997,2.2154,0.8125,13.0,0.0,5.23,22.3,25.8
697,0,0,0,25.5,95.2,45.624975000000006,3.6999000000000004,6.544433333333333,0.4375,3.0,0.0,1.09,18.8,34.1
705,0,0,0,25.9,,,,,,,,,22.2,23.7
709,0,0,0,30.1,139.2,81.5,,9.2,0.55,,0.0,2.5,19.4,25.0
713,0,0,0,21.7,,,,,,,,3.13,21.0,25.9
714,0,0,0,26.3,124.2992,78.1498,124.2992,6.7229,0.825,16.0,0.0,4.1,19.6,39.7
715,0,0,0,24.5,294.4,208.2748,234.0992,14.143733333333332,0.875,16.0,0.0,2.3,18.8,31.9
716,0,0,0,24.7,0.0,0.0,0.0,0.0,0.125,2.0,0.0,6.14,,14.5
717,0,0,0,32.3,374.4,275.7142428571429,146.09969999999998,18.3111,0.90625,9.0,0.2857142857142857,1.06,19.6,34.4
722,1,0,0,22.4,274.2,274.2,274.2,17.1375,1.0,16.0,0.0,1.22,19.6,30.0
723,0,0,0,25.2,42.699999999999996,20.199966666666665,16.3999,2.6969666666666665,0.4375,11.0,0.0,5.07,19.4,60.3
725,0,0,0,21.9,90.1004,90.1004,90.1004,6.9308,0.8125,13.0,0.0,2.14,19.2,31.7
726,0,0,0,23.7,12.299999999999999,12.299999999999999,12.299999999999999,0.82,0.9375,15.0,0.0,7.06,,19.0
727,0,0,0,24.0,0.0,0.0,0.0,0.0,0.5625,9.0,0.0,5.31,21.2,23.2
728,0,0,0,22.3,,,,,,,,1.2,21.6,23.7
730,0,0,0,26.8,29.6,13.750125,27.4005,2.76335,0.5375,15.0,0.0,,21.1,30.5
733,0,0,0,22.8,,,,,,,,7.27,20.0,37.8
734,0,0,0,24.6,44.0,38.15,32.3,4.21875,0.5833333333333334,8.0,0.0,6.01,19.9,35.7
735,0,0,0,28.1,155.4,114.25,155.4,7.570833333333333,0.875,16.0,0.0,,20.4,60.7
737,0,0,0,29.1,284.8,199.65705714285716,245.0994,17.002366666666667,0.78125,14.0,0.0,3.14,18.4,49.5
738,0,0,0,27.4,46.199999999999996,24.249999999999996,2.3,4.449999999999999,0.25,1.0,0.0,,23.7,26.9
740,0,0,0,24.4,87.0,67.39999999999999,87.0,9.291666666666666,0.46875,8.0,0.0,4.03,20.6,30.8
745,0,0,0,25.8,129.70049999999998,95.72512499999999,129.70049999999998,7.415566666666667,0.8875,15.0,0.0,,20.1,20.6
747,0,0,0,27.6,248.0,153.85,65.8,14.153333333333334,0.7875,5.0,0.0,3.32,19.8,41.8
748,0,0,0,29.1,174.4,127.7,31.400000000000002,7.18,0.8828125,10.0,0.0,5.11,19.4,29.3
755,0,0,0,28.9,47.0,15.700000000000001,0.0,2.2,0.1875,3.0,0.0,1.07,21.2,36.8
756,0,0,0,26.4,28.9998,14.599933333333333,28.9998,1.9407333333333332,0.4375,9.0,0.0,,21.7,36.9
757,0,0,0,24.4,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,,21.7,28.3
760,0,0,0,24.4,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,,19.7,53.4
763,0,0,0,26.0,70.5,33.82,22.9,4.193333333333333,0.5833333333333334,5.0,0.0,1.23,19.2,29.0
766,0,0,0,22.7,157.09959999999998,157.09959999999998,157.09959999999998,11.2214,0.875,14.0,0.0,2.1,19.9,35.1
767,0,0,0,23.8,5.5,5.5,5.5,2.75,0.125,2.0,0.0,,21.0,26.4
770,0,0,0,23.1,13.599899999999998,6.799949999999999,13.599899999999998,2.26665,0.10416666666666667,3.0,0.0,,20.4,32.3
774,0,0,0,27.7,45.099999999999994,34.9,37.6,2.175,0.765625,16.0,0.0,4.12,21.0,22.4
778,0,0,0,25.4,18.4995,18.4995,18.4995,1.2333,0.9375,15.0,0.0,,20.7,18.7
779,0,0,0,25.3,45.0,16.3,0.0,1.9333333333333333,0.453125,6.0,0.0,,20.6,26.5
780,0,0,0,26.7,36.4,25.4,,4.4,0.3125,,0.0,7.1,23.0,22.2
782,0,0,0,26.8,56.8,31.974975,39.4999,5.396966666666667,0.4625,11.0,0.0,,,12.6
783,0,0,0,25.8,2.1,1.95,2.1,0.40499999999999997,0.40625,10.0,0.0,,19.1,33.3
791,0,0,0,23.2,42.3005,42.3005,42.3005,3.8455,0.6875,11.0,0.0,,19.4,33.1
792,0,0,0,23.2,,,,,,,,6.19,20.4,37.5
793,0,0,0,26.6,137.3008,110.56693333333334,137.3008,7.0271,0.96875,16.0,0.0,5.37,22.9,26.7
795,0,0,0,24.0,183.0,165.0,183.0,10.96875,0.9166666666666666,16.0,0.0,1.25,21.3,30.6
796,0,0,0,30.5,168.0,65.61666666666666,,6.35,0.5982142857142857,,0.0,3.16,,13.6
798,0,0,0,28.1,60.300000000000004,36.2,60.300000000000004,4.308333333333334,0.575,12.0,0.0,,,6.3
799,0,0,0,31.200000000000003,227.8,185.01666666666668,227.8,14.012500000000001,0.875,16.0,0.0,5.31,19.5,26.3
803,0,0,0,23.2,128.0992,120.8496,128.0992,7.5531,1.0,16.0,0.0,2.24,,18.7
808,0,0,0,25.2,212.79999999999998,160.70026666666664,173.3008,10.810433333333334,0.921875,16.0,0.0,3.17,20.5,37.4
809,0,0,0,23.7,98.90010000000001,98.90010000000001,98.90010000000001,7.6077,0.8125,13.0,0.0,2.02,20.9,32.8
814,0,0,0,27.8,300.8,246.79999999999998,248.6,17.1125,0.9296875,16.0,0.14285714285714285,1.07,19.0,30.2
815,0,0,0,23.8,,,,,,,,7.01,21.1,54.7
816,0,0,0,26.8,30.300199999999997,13.300049999999999,30.300199999999997,1.38215,0.4875,14.0,0.0,6.31,20.1,35.1
818,0,0,0,26.7,177.6,128.500125,153.7005,10.715566666666666,0.875,15.0,0.0,1.07,19.9,27.0
820,0,0,0,24.6,69.6,60.0,69.6,4.275,0.8333333333333334,16.0,0.0,3.29,18.9,30.1
821,0,0,0,31.799999999999997,180.8,134.15714285714284,44.0,8.0,0.921875,10.0,0.0,3.19,20.0,35.9
823,0,0,0,23.5,73.9004,56.550200000000004,73.9004,5.439299999999999,0.5833333333333334,14.0,0.0,1.32,18.7,43.9
825,0,0,0,28.0,193.6,128.55,185.6,10.100000000000001,0.875,16.0,0.0,1.2,20.3,32.4
827,0,0,0,24.2,8.3005,8.3005,8.3005,0.6385,0.8125,13.0,0.0,,19.5,25.8
829,0,0,0,22.2,,,,,,,,3.25,19.5,27.3
830,0,0,0,25.4,29.8,15.666666666666666,29.8,1.78125,0.6041666666666666,16.0,0.0,7.21,20.7,22.4
831,0,0,0,25.3,0.0,-1.0,-2.0,-0.0625,0.5,16.0,0.0,,22.6,31.4
832,0,0,0,28.6,319.5,214.78861428571426,86.8203,14.7343,0.765625,7.0,0.14285714285714285,1.12,19.8,34.5
834,0,0,0,23.9,53.399499999999996,36.89975,53.399499999999996,4.97725,0.3958333333333333,11.0,0.0,,19.1,36.5
835,0,0,0,23.9,37.800000000000004,26.25,14.7,6.375,0.3333333333333333,2.0,0.0,2.27,18.1,23.5
839,0,0,0,24.9,3.2006,3.2006,3.2006,0.2462,0.8125,13.0,0.0,,19.2,32.0
841,0,0,0,26.2,55.199999999999996,21.69984,12.2992,1.7895666666666665,0.75,16.0,0.0,4.19,19.5,43.1
842,0,0,0,28.4,101.19999999999999,71.96000000000001,,8.3,0.71875,,0.0,1.29,19.7,32.6
845,0,0,0,24.2,90.4,82.6,74.8,10.325,0.5,8.0,0.0,,21.4,45.3
848,0,0,0,24.0,23.599800000000002,23.599800000000002,23.599800000000002,3.9333,0.375,6.0,0.0,6.21,21.2,36.8
850,0,0,0,23.2,66.9006,66.9006,66.9006,5.1462,0.8125,13.0,0.0,5.21,20.4,35.7
852,0,0,0,22.0,,,,,,,,6.21,,8.8
853,0,0,0,30.8,291.2,163.8285714285714,100.1,9.969999999999999,0.84375,10.0,0.0,2.32,20.0,28.2
856,0,0,0,26.7,120.9,67.44000000000001,120.9,6.866666666666667,0.6666666666666666,13.0,0.0,5.35,18.9,43.6
858,0,0,0,21.5,,,,,,,,1.27,18.8,40.0
859,0,0,0,24.6,32.2,12.533333333333333,32.2,0.8708333333333335,0.5625,16.0,0.0,6.13,,10.6
869,0,0,0,26.6,10.0998,6.649900000000001,10.0998,0.7611000000000001,0.53125,9.0,0.0,,19.8,19.3
870,0,0,0,28.1,224.0992,171.13984,224.0992,11.735399999999998,0.9583333333333334,16.0,0.0,,20.3,34.8
875,0,0,0,29.1,265.6,186.49988571428574,245.0992,15.806233333333333,0.9140625,16.0,0.0,2.09,18.4,31.6
878,0,0,0,26.7,,,,,,,,5.27,21.0,28.6
880,0,0,0,21.0,,,,,,,,2.17,18.2,25.6
882,0,0,0,25.4,181.0608,97.68693333333333,181.0608,6.738766666666667,0.796875,16.0,0.0,6.2,,14.2
889,0,0,0,28.0,218.4,140.9857142857143,88.4,10.28,0.765625,10.0,0.0,1.04,18.2,34.2
892,0,0,0,23.8,102.4992,71.4996,102.4992,5.4531,0.7083333333333334,16.0,0.0,6.35,19.1,41.5
895,0,0,0,21.1,,,,,,,,6.34,18.4,35.6
899,0,0,0,22.6,,,,,,,,6.2,20.9,33.8
900,0,0,0,23.5,,,,,,,,5.35,21.8,38.4
904,0,0,0,24.7,5.0,2.5,0.0,0.5,0.3333333333333333,6.0,0.0,,21.0,37.5
906,0,0,0,27.5,328.6,224.85,328.6,17.479166666666668,0.9017857142857143,16.0,0.16666666666666666,5.1,18.8,36.1
907,0,0,0,28.3,184.0,162.28008000000003,162.5004,12.947233333333335,0.78125,12.0,0.0,2.09,20.6,33.2
911,0,0,0,24.2,103.5,80.4,57.300000000000004,5.8375,0.875,12.0,0.0,,19.4,29.8
914,0,0,0,31.5,272.0,206.54292857142858,164.2005,13.515566666666667,0.875,15.0,0.0,3.29,18.8,41.9
915,0,0,0,26.4,105.6,64.5,0.0,3.6666666666666665,0.7625,4.0,0.0,5.01,18.7,37.8
917,0,0,0,23.3,,,,,,,,,19.6,24.0
922,0,0,0,22.4,194.6,194.6,194.6,12.1625,1.0,16.0,0.0,2.01,18.6,29.7
923,0,0,0,21.0,,,,,,,,2.27,19.2,33.4
926,0,0,0,25.7,223.8,207.8,223.8,14.309999999999999,0.8958333333333334,15.0,0.0,3.12,,17.7
928,0,0,0,27.5,161.2005,86.3335,161.2005,7.3822333333333345,0.609375,15.0,0.0,,22.8,38.1
930,0,0,0,24.8,,,,,,,,,21.1,30.5
931,0,0,0,28.6,26.599999999999998,14.775,2.9,1.29,0.59375,5.0,0.0,,,19.3
935,0,0,0,31.4,192.0,94.73333333333333,,2.6,0.75,,0.0,4.05,,19.0
936,0,0,0,25.7,115.9002,57.9501,115.9002,4.4577,0.3541666666666667,13.0,0.0,6.11,21.0,36.0
939,0,0,0,24.9,103.1002,91.40006666666666,103.1002,7.3881000000000006,0.734375,14.0,0.0,3.27,19.2,33.0
940,0,0,0,25.3,46.4,22.800166666666666,10.000499999999999,2.6555666666666666,0.609375,15.0,0.0,,19.5,25.7
941,0,0,0,27.1,97.5,56.46666666666667,18.6,2.8249999999999997,0.8333333333333334,12.0,0.0,5.34,20.4,31.7
942,0,0,0,25.5,1.5,1.5,1.5,1.5,0.0625,1.0,0.0,,,14.2
945,0,0,0,24.4,,,,,,,,,20.6,39.2
946,0,0,0,21.6,,,,,,,,2.25,18.9,36.7
947,0,0,0,22.1,,,,,,,,4.26,19.3,42.3
948,0,0,0,26.6,222.4,163.60809999999998,192.6405,14.180900000000001,0.90625,15.0,0.0,2.24,18.8,42.7
949,0,0,0,22.8,40.89960000000001,40.89960000000001,40.89960000000001,2.9214,0.875,14.0,0.0,5.16,19.0,57.2
950,0,0,0,28.7,265.4,186.3166666666667,265.4,15.029166666666667,0.9910714285714286,16.0,0.0,3.05,19.9,44.2
951,0,0,0,27.3,328.9005,256.7401,328.9005,19.375566666666668,0.8958333333333334,15.0,0.4,5.28,,19.4
952,0,0,0,29.3,217.6,130.64000000000001,,10.1,0.78125,,0.0,,20.6,30.5
953,0,0,0,23.7,12.3,12.3,12.3,1.23,0.625,10.0,0.0,7.38,20.0,15.8
954,0,0,0,25.4,79.5,79.5,79.5,6.625,0.75,12.0,0.0,,22.7,23.6
955,0,0,0,24.8,46.8992,46.8992,46.8992,2.9312,1.0,16.0,0.0,2.25,22.1,21.0
961,0,0,0,25.0,48.1,23.466733333333334,2.3002000000000002,3.009533333333333,0.578125,7.0,0.0,,19.2,32.4
965,0,0,0,27.1,188.8997,132.85994,188.8997,14.857566666666665,0.6666666666666666,11.0,0.0,1.21,20.4,46.7
966,0,0,0,28.6,192.0,118.61676666666666,94.2006,7.582066666666667,0.8660714285714286,13.0,0.0,,19.9,39.4
967,0,0,0,26.5,136.9008,112.06693333333334,136.9008,7.718766666666667,0.890625,16.0,0.0,,19.7,34.3
968,0,0,0,26.2,163.2,79.69,36.56,5.328333333333333,0.925,16.0,0.0,2.05,20.4,37.1
970,0,0,1,26.6,45.0,29.924999999999997,45.0,2.7708333333333335,0.5125,16.0,0.0,2.13,20.9,36.4
971,0,0,1,24.3,38.1,38.1,38.1,2.54,0.9375,15.0,0.0,3.41,20.6,38.1
974,0,0,1,23.1,29.1,29.1,29.1,7.275,0.25,4.0,0.0,4.12,19.4,28.3
976,0,0,1,25.0,24.200000000000003,12.100000000000001,0.0,1.1,0.6666666666666666,10.0,0.0,,,7.5
979,0,0,1,26.3,83.7008,56.96693333333334,83.7008,5.0437666666666665,0.6875,16.0,0.0,,19.5,35.2
980,0,0,1,28.0,11.700000000000001,4.575000000000001,0.0,0.6666666666666666,0.325,8.0,0.0,,,12.0
982,0,0,1,26.6,189.79999999999998,129.70008,113.5004,11.1436,0.8645833333333334,13.0,0.0,3.18,,17.4
986,0,0,1,24.7,3.9998,3.9998,3.9998,0.5714,0.4375,7.0,0.0,,,15.3
989,0,0,1,29.8,33.300000000000004,17.000000000000004,22.2,1.5625,0.5803571428571429,16.0,0.0,4.18,23.1,15.8
990,0,0,1,26.9,85.5,54.43333333333333,2.2,4.733333333333333,0.671875,1.0,0.0,,,7.1
993,0,0,1,24.1,1.5998999999999999,1.5998999999999999,1.5998999999999999,0.5333,0.1875,3.0,0.0,,,18.9
998,0,0,1,20.9,,,,,,,,5.03,18.1,27.9
1000,0,0,1,24.2,0.0,0.0,0.0,0.0,0.3125,5.0,0.0,4.3,22.4,23.2
1002,0,0,1,28.4,105.6,45.46666666666666,22.7,7.616666666666667,0.5714285714285714,2.0,0.0,5.21,,9.0
1004,0,0,1,29.9,171.0,91.12857142857145,68.2,5.654166666666666,0.8046875,16.0,0.0,,20.2,19.7
1005,0,0,1,27.7,10.3005,6.5335,10.3005,1.89335,0.359375,15.0,0.0,,,10.8
1008,0,0,1,23.6,6.5996,6.5996,6.5996,0.4714,0.875,14.0,0.0,6.11,,5.5
1012,0,0,1,25.3,113.39999999999999,62.93359999999999,73.7008,4.802099999999999,0.5,16.0,0.0,4.07,,18.0
1013,0,0,1,25.6,0.0,0.0,0.0,0.0,0.1875,3.0,0.0,,,5.1
1017,0,0,1,28.5,4.0,4.0,,4.0,0.0625,,0.0,,24.7,20.3
1018,0,0,1,22.4,3.5999999999999996,3.5999999999999996,3.5999999999999996,0.6,0.375,6.0,0.0,4.27,18.7,18.7
1020,0,0,1,22.2,62.0,62.0,62.0,3.875,1.0,16.0,0.0,2.11,20.5,20.8
1022,0,0,1,27.4,7.6995,7.6995,7.6995,0.5133,0.9375,15.0,0.0,,,3.1
1027,0,0,1,26.4,144.0,117.13326666666667,116.3998,8.893933333333335,0.859375,11.0,0.0,2.17,21.7,30.7
1029,0,0,1,24.9,146.4992,57.266400000000004,146.4992,4.2854,0.515625,16.0,0.0,4.37,,11.4
1030,0,0,1,26.2,96.8,54.06666666666666,96.8,5.75,0.515625,16.0,0.0,,20.5,38.4
1031,0,0,1,29.0,34.2,19.62016,5.1008,1.6094,0.5104166666666666,16.0,0.0,,21.3,24.1
1033,0,0,1,26.1,0.0,0.0,0.0,0.0,0.3125,5.0,0.0,,,9.5
1035,0,0,1,26.5,23.1996,7.524900000000001,23.1996,0.7444333333333333,0.4,12.0,0.0,,,11.8
1036,0,0,1,28.7,278.6,109.85999999999999,278.6,12.137500000000001,0.6458333333333334,16.0,0.0,6.28,22.0,32.1
1040,0,0,1,24.9,144.0,76.425075,52.30030000000001,6.2077,0.625,13.0,0.0,1.29,20.2,24.6
1041,0,0,1,26.1,,,,,,,,,,14.7
1042,0,0,1,24.5,79.5,73.1502,66.8004,5.43335,0.875,12.0,0.0,3.32,,4.2
1045,0,0,1,26.2,10.5994,9.3497,10.5994,1.72855,0.4166666666666667,14.0,0.0,,22.5,22.6
1046,0,0,1,30.8,37.4,18.599999999999998,2.4,2.0833333333333335,0.5390625,16.0,0.0,,18.1,66.4
1047,0,0,1,23.8,11.8998,11.8998,11.8998,1.3222,0.5625,9.0,0.0,3.27,,19.5
1049,0,0,1,24.0,10.600000000000001,10.600000000000001,10.600000000000001,2.12,0.3125,5.0,0.0,,,9.9
1051,0,0,1,23.8,43.8997,43.8997,43.8997,3.3769,0.8125,13.0,0.0,,19.1,48.9
1052,0,0,1,25.1,78.9008,43.4504,78.9008,3.26565,0.5416666666666666,16.0,0.0,2.2,,10.5
1053,0,0,1,25.8,58.8,27.866666666666664,58.8,2.3733333333333335,0.640625,15.0,0.0,4.23,,8.8
1058,0,0,1,28.1,222.4,130.51421428571427,141.7995,10.417766666666667,0.84375,15.0,0.0,1.1,19.4,18.8
1059,0,0,1,27.1,10.0,4.65,4.6,1.5250000000000001,0.2375,8.0,0.0,5.31,20.4,31.6
1060,0,0,1,29.1,26.4,8.58,0.0,0.8333333333333334,0.3020833333333333,7.0,0.0,,,9.6
1061,0,0,1,25.6,,,,,,,,,,19.5
1063,0,0,1,26.7,174.0,137.225,141.0,11.270833333333334,0.725,16.0,0.0,1.23,22.0,29.5
1064,0,0,1,24.1,68.2,50.6,33.0,4.13125,0.7916666666666666,16.0,0.0,4.35,,12.3
1068,0,0,1,27.2,1.4,0.7,0.0,0.0,0.15625,4.0,0.0,,20.5,25.3
1072,0,0,1,27.7,55.800000000000004,19.383333333333336,23.3,3.91,0.39285714285714285,10.0,0.0,7.29,,4.9
1073,0,0,1,27.6,256.0,177.55,125.1,15.845833333333331,0.8375,8.0,0.0,5.02,21.9,23.2
1075,0,0,1,26.9,92.9008,79.7252,92.9008,6.3021,0.85,16.0,0.0,2.12,21.2,31.7
1081,0,0,1,23.1,61.800000000000004,61.800000000000004,61.800000000000004,4.12,0.9375,15.0,0.0,4.09,19.4,26.2
1082,0,0,1,27.8,149.0992,86.99973333333332,149.0992,6.006233333333333,0.890625,16.0,0.0,1.25,,15.6
1086,0,0,1,26.5,147.60000000000002,137.5251,145.3004,11.339300000000001,0.7875,14.0,0.0,2.04,18.7,20.1
1087,0,0,1,-1.0,,,,,,,,,,12.9
1088,0,0,1,21.8,,,,,,,,3.17,21.1,21.8
1089,0,0,1,25.3,,,,,,,,,,4.5
1090,0,0,1,25.0,81.0,52.49973333333333,40.4992,4.743733333333333,0.71875,16.0,0.0,4.01,,19.1
1094,0,0,1,24.4,33.300000000000004,26.900000000000002,20.5,3.13125,0.5416666666666666,8.0,0.0,2.25,19.7,42.7
1095,0,0,1,27.7,16.200000000000003,8.100000000000001,0.0,1.35,0.5833333333333334,16.0,0.0,,,16.6
1098,0,0,1,31.1,169.5,88.45720000000001,64.1004,7.226200000000001,0.796875,14.0,0.0,,20.3,23.9
1099,0,0,1,23.3,,,,,,,,,,11.1
1100,0,0,1,24.1,,,,,,,,4.36,23.4,20.0
1101,0,0,1,27.5,94.0,44.5252,65.9008,6.0396,0.5875,16.0,0.0,,22.8,23.4
1108,0,0,1,29.4,54.1995,31.88325,54.1995,5.037766666666667,0.5803571428571429,15.0,0.0,5.37,22.6,22.2
1109,0,0,1,34.1,193.6,130.19992857142856,127.39949999999999,10.864433333333332,0.9140625,15.0,0.0,3.25,21.4,17.4
1110,0,0,1,23.8,,,,,,,,,21.0,21.9
1117,0,0,1,26.8,56.0,20.575,1.6,1.9333333333333333,0.725,16.0,0.0,5.1,,14.2
1120,0,0,1,24.2,20.5,20.5,,4.1,0.3125,,0.0,,20.5,48.8
1121,0,0,1,27.0,98.0,60.24986666666666,38.8992,3.443733333333333,0.8214285714285714,16.0,0.0,5.24,19.3,18.1
1123,0,0,1,34.5,229.5,154.9285714285714,143.6,7.825,0.953125,16.0,0.0,3.31,22.8,15.9
1124,0,0,1,25.5,,,,,,,,,,10.3
1125,0,0,1,23.6,,,,,,,,4.19,,7.4
1128,0,0,1,26.5,9.2992,5.7664,9.2992,1.1270666666666667,0.421875,16.0,0.0,,,13.5
1129,0,0,1,25.8,140.2005,88.575125,140.2005,7.215566666666668,0.875,15.0,0.0,3.36,18.0,33.0
1130,0,0,1,29.1,89.6,70.8335,83.7005,4.946166666666667,0.921875,13.0,0.0,3.34,23.4,28.2
1132,0,0,1,25.3,5.6,5.6,,1.4,0.25,,0.0,,,8.6
1134,0,0,1,28.9,230.4,104.11428571428571,0.0,3.1,0.5703125,2.0,0.0,2.1,18.1,48.3
1139,0,0,1,24.4,4.5,4.5,,1.5,0.1875,,0.0,3.05,21.7,20.6
1140,0,0,1,24.3,2.2,2.2,2.2,1.1,0.125,2.0,0.0,3.3,22.6,30.5
1143,0,0,1,24.7,7.9002,7.9002,7.9002,1.1286,0.4375,7.0,0.0,,23.0,17.6
