,Full Name,0,1,fpts_2020
498,Tanner Hudson,0.998136,0.0018640024,7.100499999999999
499,Cam Sims,0.998136,0.0018640024,86.2
500,Elijhaa Penny,0.998136,0.0018640024,5.5006
501,Fred Brown,0.998136,0.0018640024,0.0
502,Cameron Batson,0.998136,0.0018640024,30.0
503,Marvin Hall,0.998136,0.0018640024,60.300000000000004
504,Alec Ingold,0.998136,0.0018640024,29.700000000000003
505,Darrell Daniels,0.998136,0.0018640024,23.1996
506,Cethan Carter,0.998136,0.0018640024,10.3005
507,Blake Jarwin,0.998136,0.0018640024,2.2
508,Antony Auclair,0.998136,0.0018640024,0.0
509,Andrew Beck,0.998136,0.0018640024,0.0
510,Eric Tomlinson,0.998136,0.0018640024,0.0
511,Evan Baylis,0.998136,0.0018640024,0.0
512,Tommylee Lewis,0.998136,0.0018640024,2.9
513,Steven Mitchell,0.998136,0.0018640024,10.9998
514,Garrett Griffin,0.998136,0.0018640024,0.0
515,Robert Foster,0.998136,0.0018640024,5.7
516,Chad Beebe,0.998136,0.0018640024,50.10039999999999
517,Hale Hentges,0.998136,0.0018640024,0.0
518,Marcus Johnson,0.998136,0.0018640024,39.4999
519,Malik Turner,0.998136,0.0018640024,0.0
520,J.P. Holtz,0.998136,0.0018640024,0.0
521,Kalif Raymond,0.998136,0.0018640024,27.4005
522,Buddy Howell,0.998136,0.0018640024,7.700000000000001
523,Jaeden Graham,0.998136,0.0018640024,5.5008
524,Jason Croom,0.998136,0.0018640024,7.3
525,Johnny Mundt,0.998136,0.0018640024,9.2992
526,Daniel Brown,0.998136,0.0018640024,5.1008
527,Damiere Byrd,0.998136,0.0018640024,114.8992
528,Cody Hollister,0.998136,0.0018640024,2.2
529,Christian Blake,0.998136,0.0018640024,27.1008
530,Dare Ogunbowale,0.998136,0.0018640024,29.8998
531,Andy Janovich,0.9981542,0.0018457806,3.5
532,Trevon Wesco,0.9981542,0.0018457806,1.5
533,Alex Armah,0.9981542,0.0018457806,7.199999999999999
534,Dalton Schultz,0.9981542,0.0018457806,146.4992
535,Seth Devalve,0.9981542,0.0018457806,0.0
536,Nick Vannett,0.9981542,0.0018457806,29.5005
537,Jordan Thomas,0.9981542,0.0018457806,7.300199999999999
538,Jeremy Sprinkle,0.9981542,0.0018457806,1.6
539,JuWann Winfree,0.9981542,0.0018457806,0.0
540,Ian Thomas,0.9981542,0.0018457806,40.4992
541,Russell Gage,0.9981542,0.0018457806,181.0608
542,Durham Smythe,0.9981542,0.0018457806,58.8
543,C.J. Uzomah,0.9981542,0.0018457806,22.7
544,Chris Herndon,0.9981542,0.0018457806,73.7008
545,Zach Gentry,0.9981542,0.0018457806,0.0
546,Richard Rodgers,0.99817556,0.0018244539,70.49980000000001
